Country Name,Country Code,Series Name,Series Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Peru,PER,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74.767,74.826,74.699,75.24,75.76,76.984,77.19,77.375,78.893,78.819,78.19,79.118,79.863,80.583,81.28,81.955,84.767,86.383,86.197,86.633,86.523,86.172,86.1,85.634,84.952,84.294,83.173,84.749,84.653,84.828,78.185,79.192,82.42,80.483,80.88,80.87
Philippines,PHL,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.855,75.889,75.909,75.905,75.891,75.871,75.82,75.775,75.794,75.759,75.719,75.696,75.673,75.627,76.732,76.113,75.638,75.333,75.514,75.452,75.164,75.915,75.367,74.881,75.539,74.436,75.275,73.525,72.705,72.591,67.07,69,72.739,72.641,72.54,72.464
Poland,POL,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69.43,69.746,69.427,68.701,67.646,66.574,65.982,65.298,64.607,63.708,62.971,63.543,62.679,62.263,62.098,62.596,62.147,62.001,62.762,63.454,64.171,64.478,64.801,64.862,65.246,65.256,65.614,66.016,65.847,65.996,66.132,67.082,66.927,66.852,65.976,65.591
Portugal,PRT,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,72.653,72.993,70.423,69.346,68.857,68.405,68.395,68.707,70.134,69.849,69.664,70.198,70.735,69.909,69.472,69.105,69.272,69.113,68.906,67.669,67.196,67.03,66.26,65.02,64.441,64.065,64.011,64.39,64.193,64.039,62.592,61.269,62.259,62.861,62.434,62.129
Post-demographic dividend,PST,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,72.221159,71.97775154,71.63648302,71.26322462,70.98108427,70.74348654,70.67738413,70.62006926,70.41534902,70.27281285,70.09606563,69.71594331,69.52855783,69.26319015,69.0462787,69.03374994,69.05428053,68.96944607,68.87155358,68.29659604,67.93419987,67.64829181,67.64043627,67.46302837,67.29330764,67.23855027,67.27407456,67.30740153,67.40194277,67.42577961,66.46248423,66.49215439,66.96772759,67.02511,66.81626651,66.5446773
Pre-demographic dividend,PRE,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81.0664166,81.16276021,81.22906616,81.23628015,81.17622507,81.10197702,81.04975295,81.0094186,80.93265423,80.78859915,80.61302198,80.4712808,80.28523161,80.13792333,79.97493669,79.80292636,79.55348009,79.28330108,78.98546199,78.71705735,78.35415992,78.39560982,77.77054966,78.01191556,77.45218107,77.17113857,76.99964735,76.52111217,76.32044334,76.11123745,75.34056247,75.58228518,76.35513995,76.81188147,76.67002892,76.59478618
Puerto Rico (US),PRI,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60.039,61.641,60.679,61.719,60.938,60.154,61.293,62.039,61.872,59.592,58.481,58.055,57.628,57.886,58.357,59.047,57.664,56.347,54.488,52.536,50.933,48.898,47.932,46.976,45.547,44.97,44.867,44.765,44.958,44.65,45.49,47.818,48.617,48.847,49.436,49.596
Qatar,QAT,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.23,95.294,95.175,95.342,95.513,95.708,95.893,95.539,95.274,95.168,95.082,95.162,95.259,95.475,95.349,95.28,94.828,94.659,95.116,95.798,95.87,95.65,95.586,95.596,95.526,95.498,95.503,95.543,95.667,95.858,95.871,94.687,95.365,95.584,95.769,95.555
Romania,ROU,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.48,59.804,60.259,60.347,60.238,59.939,59.778,60.144,60.431,60.64,60.676,60.447,60.197,60.193,59.926,59.845,59.783,59.775,59.802,56.305,59.452,58.706,59.092,59.227,59.756,60.794,60.536,61.265,61.518,61.868,62.048,63.021,62.869,62.134,61.846,61.68
Russian Federation,RUS,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.272,75.834,75.173,73.171,71.151,70.677,69.447,67.732,66.498,69.255,69.099,67.583,67.402,66.955,67.556,67.803,67.996,69.082,70.236,70.254,70.628,70.888,71.021,71.147,71.238,71.312,71.528,71.116,70.902,70.003,69.519,70.185,69.915,70.282,69.783,69.027
Rwanda,RWA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74.02,74.012,73.845,73.626,75.44,78.079,77.217,76.358,75.23,73.912,72.649,71.517,70.651,70.077,69.683,69.419,69.263,69.167,69.071,68.921,68.704,68.449,68.187,67.937,67.692,67.431,67.135,66.8,67.241,65.693,69.257,64.35,66.14,69.791,70.508,70.606
Samoa,WSM,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.24,68.421,68.552,68.556,68.955,68.905,68.864,69.134,69.269,69.366,69.268,68.983,68.78,68.626,68.571,68.328,68.253,68.235,68.07,68.114,67.835,67.654,67.861,67.887,67.878,67.708,67.365,67.33,65.243,62.891,60.097,57.892,56.519,55.907,55.203,54.502
San Marino,SMR,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.699,27.753,27.802,27.793,27.724,27.592,27.399,27.135,26.794,26.389,25.951,25.689,25.59,25.486,25.406,25.349,25.318,25.327,25.36,25.38,25.356,25.292,25.294,25.344,25.335,25.248,25.072,24.817,24.505,24.143,23.605,23.688,24.015,24.031,24.028,23.953
Saudi Arabia,SAU,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.829,79.7,79.751,78.842,77.889,76.914,75.883,74.844,73.795,72.785,74.031,72.258,70.723,69.43,68.393,67.633,67.162,67.374,67.819,68.255,70.048,71.966,74.31,76.648,78.024,79.084,79.816,79.213,79.542,81.389,80.834,79.968,80.562,83.024,83.521,83.331
Senegal,SEN,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.847,70.621,70.362,70.088,69.819,69.57,69.347,69.151,68.972,68.803,68.644,68.489,68.225,67.953,67.794,67.65,67.525,66.412,65.295,64.174,63.049,61.919,60.785,59.624,58.444,57.266,61.796,56.793,60.532,64.246,64.421,65.65,66.108,65.882,65.598,65.709
Serbia,SRB,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69.547,69.752,69.695,69.467,68.871,68.17,67.348,66.375,65.769,66.53,65.963,65.414,64.924,64.548,64.057,63.631,63.32,62.803,61.852,59.755,58.456,58.791,59.261,60.211,60.473,60.105,61.602,61.944,62.456,62.253,61.446,64.207,64.837,65.628,66.56,66.525
Seychelles,SYC,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sierra Leone,SLE,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63.572,63.655,63.749,63.843,63.94,64.039,64.135,64.223,64.316,64.439,64.538,64.585,64.612,64.614,66.309,65.477,64.636,63.785,62.925,62.057,61.181,60.298,59.408,58.512,57.609,57.326,57.041,56.754,56.465,56.082,55.548,55.793,55.762,55.525,55.384,55.172
Singapore,SGP,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77.683,77.988,78.067,77.84,77.872,77.992,77.946,77.99,78.544,78.076,77.96,77.817,77.328,76.902,76.352,76.5,76.76,76.695,76.309,76.567,76.767,76.193,76.541,76.077,76.467,77,76.518,76.523,75.796,75.658,75.207,76.542,76.093,75.077,74.861,75.372
Sint Maarten (Dutch part),SXM,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,72.399,73.027,71.439,69.795,69.128,68.856,68.693,68.196,67.425,67.304,67.338,68.046,67.94,68.313,68.299,68.416,68.252,67.776,68.246,68.015,67.741,68.091,68.343,68.106,68.123,67.862,68.026,67.658,67.72,67.436,66.49,66.156,66.99,67.015,66.492,66.076
Slovenia,SVN,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.694,65.582,65.432,65.161,64.883,64.659,64.497,64.924,66.23,64.958,64.239,64.877,65.234,63.381,65.733,66.259,66.06,66.752,66.166,65.981,65.783,64.161,63.527,63.512,63.34,63.068,61.708,63.693,64.271,63.424,62.524,63.293,64.227,63.123,63.251,62.811
Small states,SST,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74.94357992,74.67990906,74.23490613,73.85753666,73.87188669,73.7291175,73.25421381,73.00437393,72.66323643,72.24959682,71.72323242,71.44642762,71.00729765,71.32849068,70.99528835,70.56380891,70.62220696,70.49028234,70.08144387,69.67094045,69.37700394,69.17372975,68.84762183,69.02134416,68.9320372,68.77441749,68.6836718,68.72344188,68.74398188,68.64260443,66.38068875,66.42850643,68.00855603,68.30380913,68.00600152,67.8823436
Solomon Islands,SLB,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84.817,84.687,84.36,84.342,84.204,84.018,84.14,84.364,84.509,84.709,85.42,85.883,86.165,86.152,86.109,86.078,86.144,86.215,86.193,86.251,86.093,86.001,86.062,86.044,86.146,86.223,86.168,86.174,86.181,86.193,85.37,85.498,86.195,86.168,86.158,86.188
"Somalia, Fed. Rep.",SOM,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47.231,47.235,46.87,46.756,46.906,47.041,47.16,47.263,47.358,47.448,47.529,47.605,47.684,47.777,47.92,48.166,48.497,48.743,48.772,48.683,48.563,48.233,47.897,47.786,47.709,47.635,47.563,47.454,47.322,47.213,46.761,46.767,47.417,47.353,47.322,47.239
South Africa,ZAF,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.978,70.8,71.003,70.52,70.621,71.576,72.155,72.229,71.514,70.72,69.882,68.997,68.079,67.2,66.442,65.833,65.335,64.904,64.566,62.531,60.732,60.064,60.539,60.665,60.88,62.146,62.386,62.794,62.468,62.592,57.529,59.204,60.404,61.459,61.788,61.739
South Asia,SAS,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83.87081684,83.83519731,83.78096479,83.72288954,83.67009452,83.69460439,83.76777887,83.82280271,83.89780897,83.96611128,83.9810492,83.65089616,83.32434693,82.99280317,82.65693734,82.32257021,81.84638376,81.25325769,80.65755967,80.06491495,79.47233282,79.06552052,78.68077664,78.46933849,78.18438423,77.86935404,77.50861696,77.31187943,76.94838522,76.61440092,75.73432679,76.02486408,76.4955707,76.99911155,77.37228783,77.38379884
South Asia (IDA & IBRD),TSA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83.87081684,83.83519731,83.78096479,83.72288954,83.67009452,83.69460439,83.76777887,83.82280271,83.89780897,83.96611128,83.9810492,83.65089616,83.32434693,82.99280317,82.65693734,82.32257021,81.84638376,81.25325769,80.65755967,80.06491495,79.47233282,79.06552052,78.68077664,78.46933849,78.18438423,77.86935404,77.50861696,77.31187943,76.94838522,76.61440092,75.73432679,76.02486408,76.4955707,76.99911155,77.37228783,77.38379884
South Sudan,SSD,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77.876,77.895,77.975,78.116,78.18,78.22,78.329,78.372,78.207,78.006,77.931,77.949,78.097,78.239,78.12,77.78,77.386,76.961,76.555,76.221,75.727,75.23,75.02,74.975,75.466,75.967,76.502,77.535,77.436,76.372,75.642,75.824,76.657,76.638,..,..
Spain,ESP,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67.417,67.064,66.084,65.62,65.135,64.243,64.308,64.493,64.775,65.121,65.784,65.424,66.029,66.797,67.175,68.001,68.44,68.448,68.52,67.753,67.269,66.72,66.176,65.708,65.121,64.916,64.455,64.109,63.697,63.507,62.168,62.632,63.137,62.652,62.732,62.23
Sri Lanka,LKA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77.627,77.063,76.366,75.879,76.367,74.412,75.63,75.598,76.698,77.467,75.35,75.208,75.079,74.959,74.84,74.722,74.608,74.5,74.398,74.303,74.202,73.44,74.294,71.9,71.684,73.716,73.933,73.584,72.114,72.195,71.145,70.141,69.622,66.948,67.937,67.772
St. Kitts and Nevis,KNA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78.849,78.569,78.242,77.92,77.594,77.264,76.931,76.597,76.256,75.912,75.577,75.246,74.972,74.7,74.428,74.158,73.888,73.614,73.338,73.066,72.803,72.549,73.656,75.308,75.275,75.244,75.211,75.178,76.029,73.407,58.276,70.79,75.855,75.222,74.81,74.779
St. Martin (French part),MAF,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80.686,80.763,80.674,80.672,80.886,80.744,80.835,80.816,80.743,80.695,80.662,80.623,80.492,80.318,80.223,80.161,79.908,79.766,79.691,79.613,79.561,79.295,79.022,78.787,78.583,78.336,78.051,77.841,77.594,77.427,76.393,76.565,77.068,76.777,76.489,76.281
Sub-Saharan Africa,SSF,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80.46622545,80.52597386,80.63895825,80.6140173,80.65168465,80.77045379,80.79668364,80.77620249,80.6541842,80.46946808,80.26723996,80.09583426,79.88898408,79.72500992,79.55410529,79.39493841,79.16937304,78.9347454,78.68613317,78.34932412,77.94735606,77.96625324,77.51349201,77.7284435,77.12099434,76.85469618,76.6283473,76.10811732,75.87429088,75.65928072,74.54152014,74.77255389,75.28485365,75.75853194,75.661393,75.59649406
Sub-Saharan Africa (excluding high income),SSA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80.46622545,80.52597386,80.63895825,80.6140173,80.65168465,80.77045379,80.79668364,80.77620249,80.6541842,80.46946808,80.26723996,80.09583426,79.88898408,79.72500992,79.55410529,79.39493841,79.16937304,78.9347454,78.68613317,78.34932412,77.94735606,77.96625324,77.51349201,77.7284435,77.12099434,76.85469618,76.6283473,76.10811732,75.87429088,75.65928072,74.54152014,74.77255389,75.28485365,75.75853194,75.661393,75.59649406
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80.46622545,80.52597386,80.63895825,80.6140173,80.65168465,80.77045379,80.79668364,80.77620249,80.6541842,80.46946808,80.26723996,80.09583426,79.88898408,79.72500992,79.55410529,79.39493841,79.16937304,78.9347454,78.68613317,78.34932412,77.94735606,77.96625324,77.51349201,77.7284435,77.12099434,76.85469618,76.6283473,76.10811732,75.87429088,75.65928072,74.54152014,74.77255389,75.28485365,75.75853194,75.661393,75.59649406
Sudan,SDN,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.892,76.617,76.339,76.033,75.718,75.409,75.164,75.085,74.902,74.677,74.427,74.161,73.894,73.658,73.429,73.182,72.93,72.64,72.249,71.805,70.981,70.123,69.557,68.797,67.857,66.868,65.893,64.869,63.954,63.245,62.22,61.919,61.649,..,..,..
Suriname,SUR,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64.014,63.948,63.902,63.911,63.859,63.739,62.899,62.056,61.21,60.363,60.739,61.115,61.491,61.868,62.269,62.691,63.107,63.519,63.927,64.331,64.731,65.128,65.52,65.907,66.288,66.664,67.039,66.926,66.757,66.647,62.431,62.987,62.966,62.939,62.913,62.868
Sweden,SWE,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71.433,70.608,69.151,67.689,67.042,67.626,67.109,67,66.99,66.993,66.039,66.956,66.731,66.62,66.486,67.488,67.561,67.804,67.993,67.432,67.505,67.613,67.403,67.641,67.568,67.319,67.489,67.757,67.742,67.846,67.708,67.635,68.051,68.16,67.772,67.633
Switzerland,CHE,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78.594,78.703,78.141,78.113,76.904,77.012,78.737,78.47,78.408,78.018,77.67,77.358,76.702,76.745,75.912,75.041,75.34,75.71,75.416,75.233,74.332,74.742,74.547,74.242,74.214,74.278,74.575,74.546,74.307,73.719,73.483,72.981,72.361,72.664,71.789,71.378
Syrian Arab Republic,SYR,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.83,82.514,81.84,81.589,79.674,77.723,79.543,81.244,82.832,81.948,80.854,79.657,78.439,77.2,76.944,76.619,76.238,74.28,73.473,72.653,72.396,71.843,64.939,62.687,62.942,63.131,63.216,63.225,63.149,62.979,59.785,60.446,62.205,61.9,61.654,61.446
Tajikistan,TJK,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,66.648,66.641,66.655,66.703,66.736,66.736,66.733,66.737,66.749,66.769,66.783,66.788,66.792,66.798,65.344,63.835,62.27,60.652,58.982,57.261,57.427,57.583,57.686,57.732,57.762,57.77,57.759,56.772,55.72,54.739,54.227,54.723,55.424,55.665,55.887,55.781
Tanzania,TZA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,89.39,89.317,89.241,89.043,88.729,88.563,88.654,88.72,88.684,88.653,88.605,88.596,88.81,89.021,89.229,89.434,89.636,89.44,89.245,89.054,88.862,88.668,88.472,88.274,88.075,87.96,87.813,87.689,87.598,87.522,86.493,87.196,87.431,87.362,87.368,87.306
Thailand,THA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84.951,84.884,84.837,84.779,84.702,84.201,83.675,83.365,82.93,81.735,81.711,82.222,81.804,81.408,81.607,81.207,81.062,81.31,81.259,81.394,80.008,81.009,80.969,78.584,78.585,77.922,76.921,76.179,76.527,75.485,75.454,75.251,75.318,75.858,75.353,74.981
Timor-Leste,TLS,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.697,76.61,76.505,76.394,76.371,76.32,76.165,76.113,76.257,77.464,74.886,74.439,74.892,74.99,74.88,74.775,75.063,74.687,74.187,73.67,73.196,72.954,72.804,72.696,72.492,72.381,72.31,72.563,72.717,71.92,71.327,71.685,71.911,72.338,72.032,72.247
Togo,TGO,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64.298,64.093,63.878,63.653,63.415,63.184,62.942,62.654,62.338,62.051,61.814,61.634,61.495,61.363,61.22,61.097,60.951,60.825,60.752,60.724,60.761,60.797,60.805,60.777,60.716,60.631,60.527,60.403,60.258,60.097,59.525,59.748,59.62,59.34,59.155,59.041
Tonga,TON,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.62,75.408,75.211,74.984,74.689,74.374,73.964,73.614,73.373,73.119,72.857,72.603,72.349,72.093,71.818,71.49,71.105,70.783,70.545,70.286,69.912,69.46,69.054,68.688,68.288,67.821,67.324,66.928,66.562,65.609,63.93,62.811,61.821,60.34,59.68,58.977
